Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
metestrus/220802_NSW050_Unstained_MK.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	02-Aug-2022 14:04:42	33147799	EE26DE8293A13B2CF6C48235A7D3C675
metestrus/220802_SC_R2_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	09-Aug-2022 15:40:26	31127990	5466BF5867902A9D69D9ED2E6F078244
metestrus/220802_SC_R2_Unstained_MK.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	02-Aug-2022 14:06:36	31779128	8C43760F301BC82931E8E524EC8150D9
metestrus/220803_SC_R2_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	09-Aug-2022 15:55:15	32082008	06F97C930030BFFC063C8ACFE4C106C8
metestrus/220803_SC_R2_Unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	03-Aug-2022 14:12:17	30920849	AAA00E48E3B37D2B0D761241CD0C846C
metestrus/220804_NSW050_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Aug-2022 15:41:59	36887371	7BC52284625D0D8B7F297DA47B179F2F
metestrus/220804_NSW050_Unstained_MK.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	04-Aug-2022 14:39:27	30760295	D41D8CD98F00B204E9800998ECF8427E
metestrus/220804_SC_R2_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Aug-2022 15:45:15	32861587	D41D8CD98F00B204E9800998ECF8427E
metestrus/220805_NSW047_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Aug-2022 16:02:04	32582163	937F4C52ADC7698CB4A31D691E51587E
metestrus/220805_NSW047_unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	05-Aug-2022 14:41:09	31012364	E4CBC9744D090B8AD192721697341450
metestrus/220805_NSW051_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Aug-2022 15:59:49	35447060	C7BBE2CC170A16ECEC97DA0A217153FF
metestrus/220805_NSW051_Unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	05-Aug-2022 14:44:46	31610323	5D960F145F605315F72674E01A4AA4C1
metestrus/220809_NSW050_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	22-Aug-2022 16:01:41	34708881	16F6A701B9E4167D0D7D89FDBC020AF9
metestrus/220809_NSW050_Unstained_MK.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	09-Aug-2022 17:17:15	30644841	6EC8039E6B6B928222F9DA2227C3A345
metestrus/220810_NSW050_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	22-Aug-2022 16:30:41	34648748	08744E9A21C10985AB885A9989D91A7D
metestrus/220810_NSW050_Unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Aug-2022 15:07:53	31560087	A6AEAD76D0A1E3997B544981DD45E1C4
metestrus/220812_NSW049_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	22-Aug-2022 17:15:19	35580837	B0B894451B701F999695A9C56CFA3523
metestrus/220812_NSW049_Unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	12-Aug-2022 14:56:53	32837210	6FB6BD49805077A30CC5478D8478079D
metestrus/220817_NSW051_Met_EY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	22-Aug-2022 17:21:14	34616376	8508565AD0D57AF38876536872E5CB7C
metestrus/220817_NSW051_Unstained_EY.png	Goard	10X	No Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	17-Aug-2022 16:19:54	33557356	9B64EAD6470713BAFB6AF6D99C1EA6C2
metestrus/2219R1_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:30:25	3605673	DF05FD5BDC69E378171D777C8190FE4A
metestrus/2219R1_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:30:28	3424767	899EE9D4DF43AB5B87D7A9128A414716
metestrus/2219R1_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:30:31	3566837	23E049A527AB69ECC13B8EBB278DA6E7
metestrus/23-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:39	10742234	E61131186950A72CDAB30D9F6B672F24
metestrus/23-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:38	12235051	626D02F1CCB4EDF8E06451CB90B73DFF
metestrus/23-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:40	13048698	821B8DDB4E42522CE3F8997FAEBA3BB0
metestrus/2319R10_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:31	2502481	8AC291DC6017C289DC69256DCFA08CEF
metestrus/2319R10_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:34	2387690	D0DFEBBF3CD1F85A27BEB85972CA20EB
metestrus/2319R10_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:36	2493009	ACF9242DF12E2DE4B0E8104BE5A9A31B
metestrus/2319R1_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:22	3872423	4C0EF68EEECE5F31DEFFB98BC7790AAC
metestrus/2319R1_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:25	3871578	319A3AF0BC7E9DB9B7415C8BA4BBA549
metestrus/2319R1_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:32:29	3902227	95138519C4FEA4064B935514937F7F6A
metestrus/2319R9_1.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:33:53	2714382	14028F0617D4F806B86642D8091206A1
metestrus/2319R9_2.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:33:55	2504881	1A7B413BD0EBDC23664B7ADCA5954AA1
metestrus/2319R9_3.png	Ostroff	10X	H&E	Rat	Sprague Dawley WT	12-Apr-2022 14:33:57	2559398	729C12CA85900CDC5834C576A9146883
metestrus/24-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:42	8157241	55AF6A076C1BCC52F4224B623EFE108B
metestrus/24-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:39	10122574	B4E82830D8088A7F9A9DF684B10CF04F
metestrus/24-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:40	8895441	7410721B64888E1C9545CF669C3FFAF3
metestrus/24-20x-3_1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	29-Mar-2021 11:49:54	2637047	4DDE975895FB7EE28DA31F3B7815E38B
metestrus/25-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:45	11098072	43455302937BA77F27024258640C8784
metestrus/25-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:45	11839247	10C6E51B4EA31DFE6CB292A165C829F9
metestrus/25-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:37	12508723	D63DAFCEC9DFA1403AD2F2A200A6ABB9
metestrus/27-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:36	9333325	C44461D57A5B6526CC487BAA0B7028A7
metestrus/27-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:37	8405325	08B3FA96ECE9C3A583E4D4B19BE450CB
metestrus/28-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:41	5370320	112650E40FD4081F854D7CD7A93EBCA5
metestrus/28-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:35	5124223	3086D0F5DEDE9D393C329B58FA1B6905
metestrus/28-20x-4.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:39	5003776	92E34803025F81A291177401B56B86AB
metestrus/28-20x-5.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:42	5228397	EFC72BE9A5DEB6DAB641B2B93A121960
metestrus/29-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:41	6185164	D9FD00A64D8195E57EA6027265B2FF0E
metestrus/29-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:34	7501463	7829C80F172A133C1DE2ADB8980EA69E
metestrus/29-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:37	8033787	8AC4796305F8E567C9B16D994DCF9E35
metestrus/2_01_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:13	2581890	17921A9343D4D4D74998CC8D9E84E762
metestrus/2_01_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:02	2786211	76816E2C33DA92D5CD528FB5A3D2B717
metestrus/2_01_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:02	2733221	4DEAFBDDAB785F4DBBC277E2AEA77008
metestrus/2_01_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:02	2657131	4FE5A8198F75829ADB7973F243C6C2AB
metestrus/2_01_20_07.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:02	2656577	73D976E883F75EDB2CB242A5FE8F60CC
metestrus/2_02_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:14	2633906	4C67774BCD9FAC28FD84C93716C4D05C
metestrus/2_02_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:44:14	2508870	76E144B1F3F2FAA08615A3ABD1C23B2F
metestrus/2_02_20_04 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:45:12	2716022	5DEEA1CE0D07CF5ADFCB37776B4BC894
metestrus/2_02_20_08 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:45:00	3038110	6A4AC952C2F76A00F7622E145132C834
metestrus/2_04_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:30	2185935	57FEFA54E94A592DC7E187F0A65B5DE3
metestrus/2_04_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:30	2255828	11B9BD06FF58C965991E04116C8DA540
metestrus/2_05_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:11	2343528	07618E444EA6806FFE84F6DE29C094B5
metestrus/2_05_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:31	2586367	9C09D96C01DDD3DFBC3FB4273B19380E
metestrus/2_06_20_01 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:59	2797720	80CB8D5367433BC4AC890014D9DA1D14
metestrus/2_06_20_01 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:30	2534289	79E361C770AE1A31AF164A17143C681D
metestrus/2_06_20_03 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:49	2645198	AE4F7CC95E1E64C2338C60FE99D5BCBE
metestrus/2_06_20_04 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:59	2603963	502CBE63D8F9D0624DBA71B6DDD9D242
metestrus/2_06_20_05 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:59	2649316	15640025D14DD7D77E1AD30A224A565A
metestrus/2_06_20_05 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:31	2470182	A49C63A6C74E165FA805B366FAB9F580
metestrus/2_06_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:31	2326552	23C4C4AE30E23E7043E121BDAD9B8CAC
metestrus/2_06_20_06 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:59	2659743	43CEB51B2EF8724280E2C5D1101E5AD0
metestrus/2_08_20_01 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:49	2542118	6BEA8DB770511641CA99985DF959FEC1
metestrus/2_08_20_01 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:23	2421402	97B3A6EAE6C7DEBBC1D1F1270533A26B
metestrus/2_08_20_01 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:34	2417008	6984DA01003A7F6861A0DDB836C6CB15
metestrus/2_08_20_01 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:50	2617905	76719C69B0F719B88C91531C66D92603
metestrus/2_08_20_02 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:25	2817000	5EB837C5A0B27D1575FF6BEDA3983C82
metestrus/2_08_20_02 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:49	2481629	334185043B3C04CE1CF04CD1FA3DE758
metestrus/2_08_20_02 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:31	2643378	FE3C84808E360FE40596C0001E713DD0
metestrus/2_08_20_02 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:23	2484900	E31810533E9AAD61BF958166D99F37FF
metestrus/2_08_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:02	2537280	F765B9B16E20182CAEE0B4D13F408EDA
metestrus/2_08_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:59	2508313	7E59F9290F35A1650F31248B4FD25FA6
metestrus/2_08_20_05 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:31	2636222	54D2D1EE2420D8B01026DA96BE44C21B
metestrus/2_08_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:28	2285935	8EF0EAD1536773DE6D02D8C6568E011A
metestrus/2_10_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:02	2211312	2FC316C9D7F340BE30C4FAD7CF5807CA
metestrus/2_10_20_05 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:02	2379688	06E748A2E697F49FBB9DD30132F08B95
metestrus/2_10_20_07 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:02	2228495	46D4EEEAE110A778D74EDC216FC18195
metestrus/2_11_20_02 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:49	2297654	5B68BE32A8D6935B66E9B423AFA60099
metestrus/2_11_20_02 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:00	1938924	CBB0127AB60ADCBDA5FAEC664AC35CC7
metestrus/2_11_20_03 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:00	2048296	BAA0AF0BCC1C6287DA2AE4CE0A6D865B
metestrus/2_11_20_06 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:38	2154373	1F0C0B329E71D56CF406CBCBEEFA5837
metestrus/2_12_20_01 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:38	2106148	FB4052FA16D7A2D3ED4D4554E4857B13
metestrus/2_12_20_01 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:50	2051629	6C088497DC80C854F7369892D54AB6B0
metestrus/2_12_20_02 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:38	2156468	71082D4177D196A92F48844D740C81F8
metestrus/2_12_20_02 (15).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:20	2345970	03EC585711756CC8475ABC76ACC07AB6
metestrus/2_12_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:02	2049744	95C65AC0ED208436F792230BF6FD0710
metestrus/2_12_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:32	2325570	3B3997AD2E0C0B4FE20C3A424DA4EB27
metestrus/2_12_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:35	2357985	D3731551F6F59FE16E602733BE788C2E
metestrus/2_12_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:03	2062551	9FE946CE9BA11BBEE7CA4B17DB4AC2BE
metestrus/2_12_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:32	2416127	75CAD4AD07E18DC77D68AA87BF3AD0C1
metestrus/2_12_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:13	2455799	7779B7FAD4A0CBD4E2C8F1482B2319C3
metestrus/2_12_20_04 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:23	2239372	EA5C64F11EF72EFB21644DE3659A6E54
metestrus/2_12_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:03	2027522	F1C85DC4485AB5276E290400394514B8
metestrus/2_12_20_05 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:26	2229413	A1F1714647C9C7717F38EA49A902A7CC
metestrus/2_12_20_05 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:23	2425051	EB4555D4226CA4FE88C3C6BD767122A9
metestrus/2_12_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:03	2092967	C5AD4D3D7511BE5EDF0E9210FBFF3F2D
metestrus/2_12_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:30	2524199	DAAD8CA9A48B6ACA9D051EB31A7CFF84
metestrus/2_12_20_06 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:50	1824151	728CFE805A49998BF0960A4865302AD1
metestrus/2_13_20_02 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:13	2262219	FC7EAC9EF7078361851C97B0E34FCB20
metestrus/2_13_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:40	2587832	1D183DE44066DB8C4D8F5AC991E5F660
metestrus/2_13_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:00	2247152	8EEA17F10BD18E3BED19F35BF65C255A
metestrus/2_13_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:03	2406976	BE02C4CB1C7956CF9B91BAD3B9FC932F
metestrus/2_13_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:48	2193320	7558F89031EE9C656698E6C085EAEAA0
metestrus/2_14_20_01 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:26	2563336	DCAEF84288824A4DA0373ACE0D11B1FE
metestrus/2_14_20_01 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:48	2492128	7143AB7BFF30CEC1C84A618FB41716F4
metestrus/2_14_20_01 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:00	2156010	FE480FE580B01ACCB2FFB16BD16446DA
metestrus/2_14_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:44	2864933	160432EF7757F16D831AA8193472F9B7
metestrus/2_14_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:00	2030314	82BCEF70C98E5FD27E8570AE7C454A16
metestrus/2_14_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:11	2250528	6A6D44E1E0BC5A019ADAFAA8AB505B97
metestrus/2_14_20_01 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:24	2283600	1564602DC8E2D4F1876501E68677BB5F
metestrus/2_14_20_01 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:35	2495790	151178EBF1A96E2729522B480D9F791E
metestrus/2_14_20_01 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:35:51	2185197	39EFB24F158D7049CB3EF94A59C4628F
metestrus/2_14_20_01 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:36:03	2511305	D2B2CB29A514E27D8F2A9114C6E06F36
metestrus/2_14_20_01 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:15	2488079	CCBC3BD791BB1AEAEFF008321A165536
metestrus/2_14_20_01.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:30	2018207	BA9DC348D7F5EF6824D3CE6E0F2D3B30
metestrus/2_14_20_02 (15).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:20	2492071	38A9BEDDF48149601720893554F63069
metestrus/2_14_20_02 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:32	2652081	566AD498C4AC06CA4E9D8260AA52CE4B
metestrus/2_14_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:44	2177389	6A4FC01FEA44A215C936A9BF93222589
metestrus/2_14_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:30	2350302	E383F7ABB88A6044115C28716684704E
metestrus/2_14_20_03 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:24	2483018	57CA22B422047E2CEA950CE2718D5FC2
metestrus/2_14_20_03 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:30	2438451	66A832D90EBADFA2A744E2DB51EEF46B
metestrus/2_14_20_03 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:34:44	2577658	2BF6CD0A46608D97A73FB34DDE4380D7
metestrus/2_14_20_04 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:01	2220102	502274ACAD82250F8F3B553D634FC48C
metestrus/2_14_20_04 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:40:08	2292922	93D107C2321D3F0B4E288B6630C149B9
metestrus/2_14_20_04 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:13	2308795	99B605D40C4E4C7440D79A612E8E41B1
metestrus/2_14_20_04 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:48	2717218	29C43C4FA245E9ED0016A4C5F82FF167
metestrus/2_14_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:13	2417093	816456298DE9D6CF702936148E650D0C
metestrus/2_14_20_05 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:36	2484626	E450BBEB8EFE64769EFDA3AE837F8558
metestrus/2_14_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:39:31	2186607	2EFE474EA7A8AFAE237BDCE478DF4698
metestrus/36-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:41	11955580	11B5BDBE8D5340F3957CD08EF228A3F2
metestrus/36-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:40	11788941	D99442FFD1CE0537FD14FBB6B04BD840
metestrus/36-20x-4.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:36	10763376	4582769FB13EDCF3B78572873DF2E781
metestrus/36-20x-5.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:44	11094005	EB74112AF19520A125CCBD1652045C7B
metestrus/37-20x-1.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:39	9288751	024519D8B313EC607E248ADC51C2655B
metestrus/37-20x-2.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:44	9789493	D41D8CD98F00B204E9800998ECF8427E
metestrus/37-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:40	11608920	5FAD1FE41C98FBFA6FBBEBFE1E67842E
metestrus/37-20x-4.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:37	11296255	26A660A2ABD60A039FF763724E98FA96
